,fiscal_year,Main_Organization,agency_ic_admin_name,award_amount,duration_days,organization_org_state,agency_state
25875,2023,University of Pittsburgh,National Institute of Mental Health,303298.0,281.0,PA,MD
25876,2023,University of Pittsburgh,National Institute of General Medical Sciences,117510.0,364.0,PA,MD
25877,2023,University of Pittsburgh,National Institute of General Medical Sciences,151946.0,341.0,PA,MD
25878,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,15975.0,365.0,PA,MD
25879,2023,University of Pittsburgh,National Eye Institute,453941.0,365.0,PA,MD
25880,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,111300.0,365.0,PA,MD
25881,2023,University of Pittsburgh,National Institute on Deafness and Other Communication Disorders,47694.0,365.0,PA,MD
25882,2023,University of Pittsburgh,National Institute of General Medical Sciences,371375.0,365.0,PA,MD
25883,2023,University of Pittsburgh,National Institute of Nursing Research,688177.0,365.0,PA,MD
25884,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,1254924.0,365.0,PA,MD
25885,2023,University of Pittsburgh,National Institute of General Medical Sciences,318000.0,289.0,PA,MD
25886,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,75456.0,365.0,PA,MD
25887,2023,University of Pittsburgh,National Institute of Biomedical Imaging and Bioengineering,21532.0,730.0,PA,MD
25888,2023,University of Pittsburgh,National Institute on Aging,634977.0,364.0,PA,MD
25889,2023,University of Pittsburgh,National Institute on Aging,694123.0,365.0,PA,MD
25890,2023,University of Pittsburgh,National Cancer Institute,567598.0,365.0,PA,MD
25891,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,529362.0,364.0,PA,MD
25892,2023,University of Pittsburgh,Eunice Kennedy Shriver National Institute of Child Health and Human Development,538538.0,365.0,PA,MD
25893,2023,University of Pittsburgh,National Heart Lung and Blood Institute,675552.0,365.0,PA,MD
25894,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,72069.0,122.0,PA,MD
25895,2023,University of Pittsburgh,National Cancer Institute,628036.0,365.0,PA,MD
25896,2023,University of Pittsburgh,National Cancer Institute,451950.0,365.0,PA,MD
25897,2023,University of Pittsburgh,National Cancer Institute,89405.0,365.0,PA,MD
25898,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,510877.0,730.0,PA,MD
25899,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,726797.0,365.0,PA,MD
25900,2023,University of Pittsburgh,National Heart Lung and Blood Institute,737433.0,273.0,PA,MD
25901,2023,University of Pittsburgh,National Cancer Institute,47694.0,364.0,PA,MD
25902,2023,University of Pittsburgh,National Institute of Mental Health,714925.0,730.0,PA,MD
25903,2023,University of Pittsburgh,National Eye Institute,607796.0,365.0,PA,MD
25904,2023,University of Pittsburgh,National Institute on Drug Abuse,708159.0,365.0,PA,MD
25905,2023,University of Pittsburgh,National Cancer Institute,350834.0,365.0,PA,MD
25906,2023,University of Pittsburgh,National Heart Lung and Blood Institute,579321.0,365.0,PA,MD
25907,2023,University of Pittsburgh,National Institute of General Medical Sciences,318000.0,304.0,PA,MD
25908,2023,University of Pittsburgh,National Heart Lung and Blood Institute,111577.0,1095.0,PA,MD
25909,2023,University of Pittsburgh,Eunice Kennedy Shriver National Institute of Child Health and Human Development,159183.0,730.0,PA,MD
25910,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,459942.0,365.0,PA,MD
25911,2023,University of Pittsburgh,National Institute of General Medical Sciences,320646.0,365.0,PA,MD
25912,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,154602.0,365.0,PA,MD
25913,2023,University of Pittsburgh,National Institute of Mental Health,180167.0,351.0,PA,MD
25914,2023,University of Pittsburgh,National Institute on Aging,21776522.0,730.0,PA,MD
25915,2023,University of Pittsburgh,National Institute of Mental Health,446095.0,1095.0,PA,MD
25916,2023,University of Pittsburgh,National Cancer Institute,518655.0,365.0,PA,MD
25917,2023,University of Pittsburgh,National Heart Lung and Blood Institute,163068.0,365.0,PA,MD
25918,2023,University of Pittsburgh,National Institute of General Medical Sciences,397500.0,365.0,PA,MD
25919,2023,University of Pittsburgh,National Cancer Institute,984970.0,365.0,PA,MD
25920,2023,University of Pittsburgh,National Institute of General Medical Sciences,383134.0,365.0,PA,MD
25921,2023,University of Pittsburgh,National Cancer Institute,915566.0,342.0,PA,MD
25922,2023,University of Pittsburgh,National Cancer Institute,184933.0,365.0,PA,MD
25923,2023,University of Pittsburgh,National Institute of General Medical Sciences,69060.0,365.0,PA,MD
25924,2023,University of Pittsburgh,National Institute of Arthritis and Musculoskeletal and Skin Diseases,689586.0,359.0,PA,MD
25925,2023,University of Pittsburgh,National Heart Lung and Blood Institute,163188.0,365.0,PA,MD
25926,2023,University of Pittsburgh,National Institute of General Medical Sciences,463657.0,365.0,PA,MD
25927,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,542538.0,284.0,PA,MD
25928,2023,University of Pittsburgh,NIH Office of the Director,2607416.0,273.0,PA,MD
25929,2023,University of Pittsburgh,National Institute of Mental Health,596511.0,304.0,PA,MD
25930,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,656320.0,296.0,PA,MD
25931,2023,University of Pittsburgh,National Institute of Environmental Health Sciences,13118.0,303.0,PA,NC
25932,2023,University of Pittsburgh,National Heart Lung and Blood Institute,571647.0,312.0,PA,MD
25933,2023,University of Pittsburgh,National Cancer Institute,52694.0,365.0,PA,MD
25934,2023,University of Pittsburgh,National Heart Lung and Blood Institute,47694.0,365.0,PA,MD
25935,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,597216.0,365.0,PA,MD
25936,2023,University of Pittsburgh,National Institute of Mental Health,238500.0,349.0,PA,MD
25937,2023,University of Pittsburgh,National Cancer Institute,35630.0,202.0,PA,MD
25938,2023,University of Pittsburgh,National Institute on Aging,2112023.0,1095.0,PA,MD
25939,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,124838.0,365.0,PA,MD
25940,2023,University of Pittsburgh,National Cancer Institute,570252.0,365.0,PA,MD
25941,2023,University of Pittsburgh,National Institute on Alcohol Abuse and Alcoholism,608350.0,364.0,PA,MD
25942,2023,University of Pittsburgh,National Cancer Institute,451877.0,365.0,PA,MD
25943,2023,University of Pittsburgh,Eunice Kennedy Shriver National Institute of Child Health and Human Development,233140.0,364.0,PA,MD
25944,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,79500.0,351.0,PA,MD
25945,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,52694.0,364.0,PA,MD
25946,2023,University of Pittsburgh,National Institute of General Medical Sciences,307759.0,365.0,PA,MD
25947,2023,University of Pittsburgh,National Institute on Aging,125707.0,365.0,PA,MD
25948,2023,University of Pittsburgh,National Institute on Drug Abuse,420226.0,365.0,PA,MD
25949,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,187919.0,365.0,PA,MD
25950,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,674575.0,730.0,PA,MD
25951,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,604471.0,365.0,PA,MD
25952,2023,University of Pittsburgh,National Institute of Mental Health,293568.0,365.0,PA,MD
25953,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,505766.0,365.0,PA,MD
25954,2023,University of Pittsburgh,National Institute of Mental Health,341788.0,365.0,PA,MD
25955,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,477455.0,700.0,PA,MD
25956,2023,University of Pittsburgh,John E. Fogarty International Center for Advanced Study in the Health Sciences,297694.0,364.0,PA,MD
25957,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,171625.0,730.0,PA,MD
25958,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,233780.0,365.0,PA,MD
25959,2023,University of Pittsburgh,National Cancer Institute,483859.0,365.0,PA,MD
25960,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,387554.0,365.0,PA,MD
25961,2023,University of Pittsburgh,National Heart Lung and Blood Institute,789261.0,365.0,PA,MD
25962,2023,University of Pittsburgh,National Institute of Mental Health,688787.0,365.0,PA,MD
25963,2023,University of Pittsburgh,National Human Genome Research Institute,950000.0,365.0,PA,MD
25964,2023,University of Pittsburgh,National Institute on Aging,470427.0,365.0,PA,MD
25965,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,508830.0,365.0,PA,MD
25966,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,189705.0,335.0,PA,MD
25967,2023,University of Pittsburgh,National Heart Lung and Blood Institute,110245.0,396.0,PA,MD
25968,2023,University of Pittsburgh,National Cancer Institute,164296.0,365.0,PA,MD
25969,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,342169.0,365.0,PA,MD
25970,2023,University of Pittsburgh,National Eye Institute,398154.0,365.0,PA,MD
25971,2023,University of Pittsburgh,National Institute of Mental Health,652508.0,1095.0,PA,MD
25972,2023,University of Pittsburgh,National Institute on Drug Abuse,2982653.0,365.0,PA,MD
25973,2023,University of Pittsburgh,National Cancer Institute,360797.0,365.0,PA,MD
25974,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,650986.0,339.0,PA,MD
25975,2023,University of Pittsburgh,National Institute on Deafness and Other Communication Disorders,579113.0,549.0,PA,MD
25976,2023,University of Pittsburgh,National Institute on Drug Abuse,519625.0,365.0,PA,MD
25977,2023,University of Pittsburgh,National Institute of Mental Health,174722.0,365.0,PA,MD
25978,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,210297.0,730.0,PA,MD
25979,2023,University of Pittsburgh,National Heart Lung and Blood Institute,79500.0,365.0,PA,MD
25980,2023,University of Pittsburgh,National Institute of General Medical Sciences,552140.0,381.0,PA,MD
25981,2023,University of Pittsburgh,National Institute of General Medical Sciences,125000.0,365.0,PA,MD
25982,2023,University of Pittsburgh,National Institute on Aging,395417.0,730.0,PA,MD
25983,2023,University of Pittsburgh,Eunice Kennedy Shriver National Institute of Child Health and Human Development,79510.0,119.0,PA,MD
25984,2023,University of Pittsburgh,National Institute of Biomedical Imaging and Bioengineering,283820.0,353.0,PA,MD
25985,2023,University of Pittsburgh,National Heart Lung and Blood Institute,55194.0,365.0,PA,MD
25986,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,198750.0,730.0,PA,MD
25987,2023,University of Pittsburgh,National Institute of Arthritis and Musculoskeletal and Skin Diseases,384780.0,730.0,PA,MD
25988,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,653885.0,365.0,PA,MD
25989,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,191670.0,730.0,PA,MD
25990,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,318000.0,730.0,PA,MD
25991,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,428699.0,365.0,PA,MD
25992,2023,University of Pittsburgh,National Institute on Alcohol Abuse and Alcoholism,170775.0,365.0,PA,MD
25993,2023,University of Pittsburgh,National Center for Advancing Translational Sciences,762142.0,365.0,PA,MD
25994,2023,University of Pittsburgh,National Institute of Dental and Craniofacial Research,708741.0,365.0,PA,MD
25995,2023,University of Pittsburgh,National Institute on Aging,79500.0,365.0,PA,MD
25996,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,611888.0,290.0,PA,MD
25997,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,30530.0,365.0,PA,MD
25998,2023,University of Pittsburgh,National Institute of Allergy and Infectious Diseases,2870240.0,348.0,PA,MD
25999,2023,University of Pittsburgh,National Institute of Mental Health,77497.0,329.0,PA,MD
26000,2023,University of Pittsburgh,National Library of Medicine,371430.0,293.0,PA,MD
26001,2023,University of Pittsburgh,National Heart Lung and Blood Institute,249000.0,365.0,PA,MD
26002,2023,University of Pittsburgh,National Eye Institute,352125.0,365.0,PA,MD
26003,2023,University of Pittsburgh,National Center for Advancing Translational Sciences,4665153.0,365.0,PA,MD
26004,2023,University of Pittsburgh,National Institute on Minority Health and Health Disparities,123323.0,704.0,PA,MD
26005,2023,University of Pittsburgh,National Institute on Alcohol Abuse and Alcoholism,47694.0,365.0,PA,MD
26006,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,62837.0,152.0,PA,MD
26007,2023,University of Pittsburgh,National Cancer Institute,1192630.0,365.0,PA,MD
26008,2023,University of Pittsburgh,National Institute of General Medical Sciences,362755.0,730.0,PA,MD
26009,2023,University of Pittsburgh,National Institute of General Medical Sciences,397500.0,365.0,PA,MD
26010,2023,University of Pittsburgh,National Institute of Neurological Disorders and Stroke,428400.0,720.0,PA,MD
26011,2023,University of Pittsburgh,National Institute on Minority Health and Health Disparities,253520.0,191.0,PA,MD
26012,2023,University of Pittsburgh,National Institute on Aging,6959463.0,365.0,PA,MD
26013,2023,University of Pittsburgh,National Institute of Diabetes and Digestive and Kidney Diseases,735409.0,365.0,PA,MD
